COMP_K,COMP_R,COMP_RHKMFWY,COMP_RHKM,MAXSW20_COMP_RHKMFWY,MAXSW20_COMP_RHKM,AVG_DNA_IDX,AVG_RNA_IDX,AVG_DRNA_IDX,MAXSW15_AVG_RNA_IDX,Class
0.35968,0.21736999999999998,0.57805,0.44692,0.57143,0.46667,?,0.37275,0.42473999999999995,0.43846,No
0.17060999999999998,0.26796,0.50948,0.33008000000000004,?,0.46667,0.5112300000000001,0.42768,?,0.42115,No
0.21856,0.20805,0.54081,0.2923,0.5,0.46667,0.5072399999999999,0.35509,0.43917,0.33654,No
0.27535,0.35107,0.61668,0.42691,0.57143,0.46667,?,0.49849,?,0.5,No
?,?,0.32538,0.23026999999999997,?,0.33333,0.3129,0.27131,0.29475999999999997,0.28974,No
0.11494000000000001,0.32715,0.38395,?,0.5,?,?,0.34528000000000003,?,0.49487,No
0.17848,?,?,0.31032,0.57143,0.46667,0.46876999999999996,?,?,0.38654,No
0.21241,?,?,?,0.57143,?,0.51689,?,0.50769,0.4,No
0.02409,0.23108,0.30182,0.17090999999999998,?,0.26666999999999996,0.39266999999999996,?,?,?,No
?,?,0.61242,?,0.64286,0.66667,0.51598,?,0.46758999999999995,0.35896999999999996,No
0.26905,0.13318,0.51913,0.36230999999999997,?,0.53333,0.46248999999999996,0.40713,?,0.37628,No
0.019530000000000002,0.41093,?,0.39516,?,0.4,?,?,0.46939,0.42115,No
0.06591,?,?,?,0.64286,0.33333,0.42803,0.39023,0.41192,0.40705,No
0.19271,0.17886,0.44891000000000003,0.31886,0.5,?,0.43985,0.37498000000000004,0.41142,0.37179,No
?,0.26466999999999996,0.65049,0.48222,?,?,0.56458,0.46676999999999996,?,0.39615,No
?,?,0.5143800000000001,0.34544,?,0.53333,?,?,0.47241000000000005,0.43141,No
?,0.42455,0.54193,0.44085,0.57143,0.53333,0.5343399999999999,?,?,0.50705,No
0.18929,0.21356999999999998,0.40216999999999997,0.2774,0.5,0.46667,0.4401,0.35977,0.40462,0.41218,No
0.17257999999999998,0.22046,0.47515,0.32321,0.5,0.4,?,?,?,0.41923,No
0.31899,?,0.54245,0.41973,0.71429,0.46667,0.50926,?,?,0.40064,No
0.14039000000000001,0.19854000000000002,0.49782,0.34764,0.57143,0.46667,0.43099,0.36646,0.40269,?,No
0.04726,0.32168,0.3811,0.26935,?,0.33333,0.42486,?,0.4005,0.34679,No
0.26106,0.23331999999999997,?,0.42663999999999996,0.57143,0.46667,0.48515,?,0.46081000000000005,0.44743999999999995,No
0.18517,?,0.43781000000000003,0.30849,0.57143,0.6,?,0.35045,0.3874,0.33526,No
0.33239,?,0.60611,0.34199,0.57143,0.46667,?,0.38778,0.46325,0.32564,No
?,0.29243,0.38382,?,0.42857,?,0.45483999999999997,0.36645,0.41572,0.38461999999999996,Yes
?,0.32727,0.49078,0.34523000000000004,0.5,?,0.5177,?,0.47594,?,Yes
0.20089,0.22196,0.4919,?,0.5,?,0.55495,0.40397,?,0.36025999999999997,No
?,0.07558,0.63318,0.28544,0.71429,0.53333,0.61993,0.36678,0.5060899999999999,0.44231000000000004,No
0.23508,0.14545,0.40968999999999994,?,0.5,?,0.44388999999999995,0.39132,?,0.46282,No
0.02485,0.30749,0.31429,0.20639000000000002,0.28570999999999996,?,0.38613000000000003,?,?,0.35064,No
0.32286,0.13318,0.5711,0.42671000000000003,0.57143,0.33333,0.4045,0.32764,0.37051,0.30385,No
0.16066,0.11654,0.36532,0.19695,?,0.46667,0.47363,0.32745,0.40819,?,No
0.18884,0.24599000000000001,0.54743,0.36624,0.71429,?,0.53055,?,?,0.49423,No
0.37992,0.09898,0.62022,0.43615,0.71429,?,0.52364,0.38344,0.46107,0.30321,No
0.1438,0.21354,0.43859,0.26105,0.42857,0.33333,0.54435,?,0.49575,0.41858999999999996,No
0.21254,0.31561,0.53704,0.43236,0.5,0.53333,0.51776,0.45505,0.49051999999999996,0.56731,No
0.32103000000000004,0.16727,0.47989,?,0.64286,0.53333,0.45661999999999997,?,0.4264,0.44038,No
?,0.2005,0.38724000000000003,0.24500999999999998,0.42857,0.4,?,0.33413000000000004,0.39763000000000004,0.39423,No
0.29643,0.18749000000000002,0.47548999999999997,0.33657,?,0.4,0.49351000000000006,0.37134,0.43908,0.33397,No
0.05364,0.39826999999999996,0.38395,?,?,0.46667,0.42135,?,0.40476999999999996,?,No
0.0,0.53223,0.46805,0.37187,0.5,?,0.4915,0.44078999999999996,0.46967,0.45641000000000004,No
0.22701,0.21706999999999999,0.55423,0.36369,0.71429,0.6,0.47045,?,0.43865,0.38782,No
0.20779,0.3248,0.5291,0.43478999999999995,?,?,0.49848000000000003,0.43808,?,0.40449,Yes
?,0.23231999999999997,0.45143,?,0.57143,?,0.43982,0.34991,0.39997,0.3141,No
0.30338000000000004,0.33371,0.49588999999999994,0.41928999999999994,0.57143,0.6,?,0.37611,0.41308,0.5109,No
0.33653,0.08676,0.5606899999999999,?,0.5,?,?,0.39493,0.44914,0.27244,No
?,0.15043,0.28863,0.22765,0.35714,0.33333,?,0.29891,?,?,No
?,0.09387999999999999,0.43576000000000004,0.33514,?,?,0.38028,0.30329,?,0.2641,No
0.01426,?,?,0.2049,0.35714,?,0.39441,?,0.35667,0.25769000000000003,No
0.19249000000000002,?,0.49309,?,0.5,0.4,0.44743,0.34873000000000004,0.40359,0.29808,No
0.26385,0.12558,0.48396000000000006,?,?,0.33333,0.45528,0.40539000000000003,0.43373,?,No
0.16598,?,0.42044,0.31496,?,?,0.44838999999999996,?,0.38561999999999996,?,Yes
0.04287,?,0.27746,0.16274,0.35714,?,0.34078,0.24511,0.29804,0.24423000000000003,No
0.20357,?,0.38038,?,0.42857,?,0.36075,0.32297,?,0.32244,No
0.29905,0.12953,0.5011899999999999,0.40855,0.57143,0.4,0.46057,?,?,0.34295,No
0.09972,?,0.49909,0.3337,?,?,0.4235,0.36822,?,0.51859,No
0.1345,0.23926,0.45382,?,0.57143,0.46667,0.44253000000000003,0.37131,0.41121,0.30191999999999997,No
0.09387000000000001,?,0.32381,0.31378,?,0.26666999999999996,0.46384,0.37485999999999997,0.42448,0.275,Yes
?,?,0.44423999999999997,0.32522,0.57143,?,0.44843999999999995,0.39843,?,0.37628,No
0.28511,0.23135999999999998,?,?,0.64286,0.53333,0.51194,0.42088000000000003,0.47176,0.40321,No
0.34045,0.21845,0.56401,0.46521999999999997,0.57143,0.53333,?,?,0.46876999999999996,0.36154000000000003,No
?,?,0.64891,0.46686000000000005,?,?,0.54627,0.45433,0.50578,0.29872,No
0.38508000000000003,0.09725,0.6402399999999999,?,?,0.4,0.5523899999999999,0.43608,0.50079,0.37244,No
0.22069,0.29017,0.45478999999999997,0.37125,0.71429,0.4,0.43216000000000004,?,?,0.39615,No
0.25565,0.21749000000000002,0.56426,0.38176,0.71429,0.6,?,0.43004,0.47923999999999994,0.44808000000000003,No
?,0.2453,0.56061,0.4042,?,0.53333,?,?,0.45358000000000004,0.44359,No
0.19976,0.1648,0.52304,0.34474,0.57143,?,0.43788,0.37221,0.40908,0.33526,No
0.18534,0.17392,?,0.2996,?,?,0.48918999999999996,0.38921,0.44488,?,No
0.24355,?,0.40695,0.32611999999999997,0.42857,0.33333,0.37799,0.3096,?,0.33654,No
0.25209000000000004,?,0.49512,0.31492,0.78571,?,?,?,0.40044,?,No
?,0.05038,?,?,0.42857,0.26666999999999996,0.34663,0.27201,0.31351,0.21218,No
0.15708,0.14185,0.30119,?,0.5,0.46667,?,0.33466,0.37992,0.34615,No
0.23326999999999998,?,0.5553100000000001,0.33789,0.71429,?,0.49537,0.35254,?,?,No
0.21120999999999998,0.052270000000000004,0.42743000000000003,0.33836,?,?,0.37611,0.33271999999999996,0.35731,?,No
0.08046,0.33853,?,0.40908,0.5,?,0.47891000000000006,0.44385,0.46418999999999994,0.46603,No
?,?,0.46452,0.38719000000000003,0.42857,?,?,0.41557,0.45516,0.40641,Yes
0.33633,0.29729,0.54372,?,0.64286,?,0.52447,0.5242399999999999,?,?,Yes
0.17052,0.1151,?,0.24067,0.64286,0.53333,0.43568999999999997,0.42563999999999996,?,0.40192,Yes
?,0.22175999999999998,?,0.40634000000000003,0.57143,0.46667,0.52464,0.42682,0.4814,0.34872,No
0.26561999999999997,?,0.37118,0.3029,0.35714,0.33333,?,0.30238000000000004,0.3056,?,No
?,0.20761,?,?,0.57143,?,0.46573000000000003,0.35789,?,0.35833000000000004,No
0.12734,0.21818,?,0.27929,0.57143,?,0.44419,0.36191999999999996,?,?,No
0.13252,0.24599000000000001,0.56571,0.34889000000000003,0.57143,?,?,?,?,0.37756,No
0.23443000000000003,0.20800000000000002,?,0.32794,0.57143,0.4,0.50052,0.39607,?,0.43205,No
0.24771999999999997,0.10411,0.4446,0.25974,0.57143,0.33333,0.45471999999999996,0.31734,0.39325,?,No
?,0.20432,0.44205,?,0.57143,0.46667,0.35304,0.35939,?,?,No
0.15822999999999998,?,0.39409,0.29958,0.5,?,?,0.35431999999999997,0.39644,?,No
0.27365,?,0.5131600000000001,?,0.64286,0.4,0.479,0.35343,0.42299,0.34167,No
?,?,0.40751,0.31648000000000004,?,0.4,0.39111,0.36206,0.37889,0.38718,No
0.19665,0.3266,?,0.36889,0.57143,0.46667,0.45938999999999997,0.40578000000000003,0.43616000000000005,0.43973999999999996,Yes
0.18189,?,0.5633199999999999,0.34293,0.57143,0.46667,0.5827100000000001,0.49967,0.54637,0.42178999999999994,Yes
?,?,?,?,0.5,?,?,?,0.42578,0.38077,No
0.13210999999999998,0.1807,0.44014,?,?,0.4,0.41533000000000003,0.34767,0.38556,0.36603,No
0.17094,0.17899,0.43809,?,0.35714,0.33333,?,?,0.47817,0.32692,No
?,0.33094,0.45636000000000004,0.3004,0.42857,0.4,0.44478999999999996,0.3902,0.42107,0.45256,No
?,0.20536,?,?,0.5,?,0.42356000000000005,0.37339,0.4018,?,No
?,0.29596999999999996,0.44047,?,0.78571,0.53333,0.34723000000000004,0.29811,0.32574000000000003,0.48141000000000006,Yes
0.22078000000000003,?,0.44997,0.32866999999999996,?,0.53333,?,0.37340999999999996,0.40903,0.50705,No
?,?,0.46691000000000005,?,0.71429,0.6,0.44418,0.37512,0.41385,?,No
?,?,0.5521199999999999,?,0.35714,?,0.51807,0.38209,0.45741000000000004,0.18846,No
?,0.20909,0.5051399999999999,0.36575,?,0.46667,0.46299999999999997,0.3993,0.43517,0.44743999999999995,No
0.32854,0.0968,0.53968,0.32549,?,0.33333,?,?,0.44491,0.35641,No
0.28558,0.08835,0.5596,?,0.64286,?,0.45679,0.38242,?,0.30385,No
0.2749,0.23326999999999998,?,0.37264,0.57143,0.6,0.44703999999999994,?,0.40581999999999996,0.42821000000000004,No
0.14528,0.15633,0.40836,?,0.57143,0.4,0.42195,0.32885,0.3806,0.375,No
0.20225,0.25028,0.45519,0.33734000000000003,0.64286,0.53333,?,0.35109,0.39503,0.51474,No
?,0.4562,0.72239,?,0.71429,0.46667,0.6030399999999999,0.5676899999999999,0.5885199999999999,0.42372,Yes
0.45932,0.2436,0.55928,0.54114,0.57143,0.46667,0.44783,0.45614,0.45281000000000005,0.4641,Yes
0.24595999999999998,0.14557,?,0.33555999999999997,0.57143,0.33333,0.45311999999999997,0.37653000000000003,0.41938000000000003,0.45833,No
?,0.0569,?,0.37469,0.42857,0.4,0.35879,0.34554,0.3537,0.22885,No
0.0874,0.32445,0.34502,0.31984,?,0.33333,?,?,?,0.43013,No
0.25893,0.18896,0.46625,?,?,?,?,0.39731,0.42818,0.33974,No
?,?,?,0.29218,0.57143,?,?,0.42616000000000004,0.48501000000000005,0.36667,No
0.09706000000000001,0.28388,0.4081,0.33019,0.5,0.4,0.39534,?,0.3927,0.32628,No
0.10217000000000001,0.31121,0.36372,0.28031,?,?,0.3731,?,0.35931,0.35,No
0.13915,?,0.424,0.32907,?,0.4,0.46063000000000004,0.41731,0.44209,0.2891,No
?,0.22429000000000002,?,?,0.57143,0.53333,?,0.38266999999999995,0.43592,0.49231,No
?,0.16582,?,0.34733,?,0.53333,?,0.36277,0.44955,0.39359,No
0.40992,0.11135,?,0.35388000000000003,0.5,?,0.28047,0.26795,0.2755,?,Yes
0.18205,0.26048000000000004,0.42488000000000004,0.30634,0.42857,0.33333,0.41483000000000003,?,0.38753000000000004,0.37372,No
?,0.03802,0.43273,0.23781999999999998,0.57143,0.4,?,0.25905,?,0.25256,No
0.14015999999999998,0.25051999999999996,?,0.3586,0.57143,0.33333,?,0.39551,0.44946,0.36923,No
0.21369000000000002,0.13529000000000002,?,?,0.5,?,?,0.33966,0.39626,0.41986999999999997,No
0.1189,0.10842,0.42095,0.18037,0.71429,0.46667,?,0.33924,?,?,No
0.16092,0.16293,0.38731,?,0.5,0.33333,?,?,0.38465,0.36859000000000003,No
0.11488,0.31986,0.5170899999999999,0.35725,?,?,0.50148,0.41722,0.46437,0.50256,No
0.25631,0.1419,?,?,0.5,0.33333,?,0.37478,0.41666000000000003,?,No
0.31985,0.3786,0.68,0.52054,0.57143,0.46667,0.5795,0.5496300000000001,?,0.51795,Yes
?,0.22046999999999997,0.37866,0.28010999999999997,0.64286,0.53333,?,0.33507,0.36625,0.46667,No
?,0.27545,?,0.38673,0.57143,?,0.47462,?,0.45069,0.42885,No
?,0.27781,?,0.34299999999999997,?,0.33333,0.43168,0.37545,?,0.30321,No
0.29986999999999997,?,?,?,?,0.4,0.41718,0.35445,0.38966999999999996,0.37115,No
?,0.11535999999999999,0.51385,?,0.42857,?,0.40279,0.32106,0.36657,0.23718000000000003,No
?,?,0.43225,0.28491,0.64286,?,0.47978999999999994,0.35893,0.42591999999999997,0.41858999999999996,No
0.2157,0.14236,0.5080399999999999,0.31483,0.42857,0.26666999999999996,0.46271999999999996,0.36799,0.42073,0.25961999999999996,No
0.1056,0.31364000000000003,0.36914,0.25937,0.42857,?,0.3874,0.32525,0.36008,0.37179,No
?,0.30796,0.49023,0.29011,?,?,0.53932,0.44641000000000003,?,0.35896999999999996,No
0.23828000000000002,0.16977,0.48073,0.3597,0.64286,0.53333,?,?,?,0.46986999999999995,No
0.10747000000000001,?,0.51249,?,0.71429,0.46667,?,0.40335,0.45564,0.38845999999999997,No
0.1387,0.29646999999999996,0.5161600000000001,0.3426,0.5,0.4,0.49771000000000004,0.40262,0.45565,0.41986999999999997,No
0.03297,0.34678000000000003,0.29522,0.24203000000000002,0.35714,0.33333,?,0.35865,0.37043000000000004,0.40962,No
0.16669,0.33755,0.53015,0.38101,0.57143,?,0.53052,?,0.48086999999999996,?,No
?,0.20235,0.37666,?,0.35714,0.26666999999999996,0.42253999999999997,0.34623000000000004,0.38885,0.33397,No
0.15086,0.2987,0.36776,?,?,0.46667,0.3791,0.38048000000000004,0.38074,0.49551000000000006,No
0.09277,0.20499,0.552,0.24975999999999998,0.64286,0.4,0.51065,0.42775,0.47418000000000005,?,No
0.10715,0.29579,0.39757,?,0.42857,?,0.40765,0.35427,0.38438,0.32308000000000003,No
0.06097,?,0.44966000000000006,0.33803,0.64286,0.46667,0.42962,0.38831,0.41192,0.52885,No
0.31271,0.28711,0.4457,0.41806000000000004,0.42857,?,0.3605,0.35096,0.3571,0.32821,No
0.23131999999999997,0.17424,?,?,0.5,0.4,?,0.35746,0.40838,0.30962,No
0.2344,0.16921,0.49582,?,?,0.33333,?,0.38956999999999997,0.45878,0.41731,No
0.0476,0.1767,?,?,0.28570999999999996,0.2,?,?,0.32799,0.17051,No
0.1408,0.29403,0.47357,0.32256,0.71429,?,0.49116000000000004,0.41413999999999995,0.45732,0.45705,No
?,0.16772,0.47013,0.32636,0.5,0.46667,0.41271,0.34391,?,0.27371999999999996,No
0.28692,0.11835,0.5627,0.38069000000000003,0.42857,0.26666999999999996,?,0.34244,0.37895,0.22244,No
0.26227,0.12483,?,0.35015,?,0.33333,?,0.39978,0.43318,0.36474,No
0.15965,?,?,0.32566999999999996,0.35714,?,0.34138,0.275,?,0.19551,No
0.33976999999999996,0.14773,0.6694399999999999,0.37408,0.64286,?,0.5865,0.45261999999999997,0.52698,0.36025999999999997,No
0.04446,0.21093,0.45503999999999994,?,?,?,?,0.32325,?,0.27628,No
0.26774000000000003,0.10745999999999999,?,?,0.64286,?,0.40845,0.31015,0.36469,0.39359,No
0.08385,0.29055,0.52187,0.36667,0.5,0.4,0.48197,0.41722,0.45371000000000006,?,No
0.17153,0.18691,0.39387,0.34123000000000003,0.57143,0.53333,0.39232,0.33910999999999997,0.36909000000000003,0.46282,No
0.32583,0.27648,0.53228,0.45683,0.5,0.53333,?,0.3802,?,0.46795,No
0.10682,0.08412,?,0.21814,0.42857,0.33333,?,0.41908,?,0.38269000000000003,No
0.15875999999999998,0.31808000000000003,0.48702,0.39696,?,0.6,0.47288,0.40879,0.4449,0.59487,No
0.32127,0.28345,?,0.42603,0.78571,0.6,0.55591,0.45898999999999995,?,0.51923,No
0.32148000000000004,?,?,?,?,?,0.53622,0.34171,0.44891000000000003,0.37179,No
?,0.02534,0.31969000000000003,0.20335,0.42857,0.26666999999999996,0.39357,0.23215999999999998,?,?,No
0.27155,?,0.48571000000000003,?,0.57143,?,?,?,?,0.43268999999999996,No
0.12791,0.35772,0.36526,0.33901,?,0.6,0.40052,0.32943,0.36915,?,No
0.21779,?,0.47723000000000004,?,0.57143,0.4,0.45041000000000003,0.34246,?,0.34103,No
0.2217,?,0.58421,0.42008999999999996,0.64286,0.46667,0.51265,0.45846000000000003,?,0.42885,No
?,?,?,0.33031,0.57143,0.46667,?,0.39938,0.45451,?,No
0.1438,0.15571,?,0.2234,0.5,0.26666999999999996,0.43403,0.30924,0.37825,?,No
?,0.20794,0.45673,0.27674,0.5,0.26666999999999996,?,?,0.42438000000000003,?,No
0.28862,?,0.53342,0.35039000000000003,?,0.33333,0.48885,?,0.46108999999999994,0.26026,No
0.14407999999999999,0.14993,0.40664,0.27051,0.57143,0.4,0.42873999999999995,?,0.39501,0.40769,No
0.17404,0.23331999999999997,?,?,0.71429,?,0.47156000000000003,0.39224000000000003,?,0.55577,No
?,0.20831999999999998,?,0.24473000000000003,?,?,0.39810999999999996,0.29758,?,?,No
0.32075,0.15592999999999999,0.6852699999999999,0.42458,0.71429,0.46667,0.5544899999999999,0.42315,0.49604,?,No
?,?,0.6514800000000001,0.43778999999999996,0.57143,0.4,0.5652699999999999,0.48326,0.52936,0.37885,Yes
?,0.08804,0.44277,0.20698000000000003,0.5,0.26666999999999996,0.40813,?,0.34331,0.32628,No
?,?,0.41993,0.28255,?,?,0.45885,?,?,0.43396999999999997,No
?,0.18220999999999998,0.41079,?,?,0.33333,?,0.34836999999999996,0.36745,?,No
0.29494000000000004,0.20414000000000002,?,0.40997,?,0.46667,0.5232100000000001,0.4422,0.48763999999999996,0.40064,No
0.08945,?,0.42171000000000003,0.22994,0.57143,?,0.4768,?,0.41841999999999996,0.41986999999999997,No
?,0.19008,0.27376999999999996,?,0.35714,0.4,0.33663000000000004,?,0.2863,0.36667,Yes
0.31242,0.15464,0.52433,0.39888,0.71429,0.53333,0.49165,0.39128,?,0.39295,Yes
?,0.04566,?,0.2289,0.5,0.46667,0.3615,0.26161,0.31689,?,No
?,0.43933,?,?,0.64286,0.46667,?,?,?,0.51346,No
0.24361,?,?,0.30606,0.71429,0.46667,?,0.34906,?,0.3391,No
?,0.15024,0.44732,0.32114000000000004,0.5,0.4,0.435,?,0.39513000000000004,?,No
0.16974,0.22278,0.37127,0.27771,0.42857,0.4,0.43586,?,?,0.4859,No
?,0.16815,0.41235,0.28113,0.42857,0.33333,0.52963,0.39638,0.47025,0.32436,No
?,0.38499,0.48016000000000003,?,0.57143,0.6,0.43772,0.37283,0.40928000000000003,0.57628,No
0.0453,?,0.30914,0.21222,0.5,0.4,0.35019,0.32094,?,?,No
0.1408,0.05807999999999999,0.32381,?,0.21429,0.26666999999999996,0.31986,?,0.2813,0.16923,No
0.04645,0.31615,?,0.22294,0.42857,0.33333,0.41373000000000004,0.35936999999999997,0.39003000000000004,0.38526,No
0.23368000000000003,0.11122,?,0.26374000000000003,?,0.26666999999999996,0.4457,0.36351999999999995,0.40939000000000003,0.26474000000000003,No
0.28868,?,0.53551,?,0.64286,0.6,0.4496,0.36036999999999997,?,0.38845999999999997,No
0.59451,0.23231999999999997,0.72317,0.67657,0.78571,0.73333,0.57698,0.52161,?,?,Yes
0.03797,?,0.32199,?,0.42857,?,0.36184,0.30671,?,0.28781999999999996,No
0.22441,0.22869,0.5494600000000001,0.38181,0.57143,0.46667,?,0.39675,0.44972,0.47051000000000004,No
?,0.22446,0.4932,0.32284,0.5,?,0.47965,0.3851,0.43778,?,No
0.16772,0.17296,?,0.27842,0.5,0.46667,0.43923999999999996,0.33177,0.39138,0.4359,No
0.23756,0.12494000000000001,0.45191000000000003,0.34519,?,0.46667,0.4287,0.35555,0.39646,?,No
0.25345,0.2987,0.47739,0.42413,0.5,0.46667,0.46201000000000003,?,0.45399999999999996,0.44423,No
0.31003000000000003,?,0.37342,0.25226,0.28570999999999996,0.2,0.30673,0.25161999999999995,0.2824,0.23076999999999998,No
?,0.33455,?,0.33836,0.5,0.46667,0.40809,0.34915999999999997,?,0.34103,No
0.19877999999999998,?,?,0.34988,?,0.46667,?,0.41123000000000004,?,0.40705,No
0.32558000000000004,0.26397,0.63869,0.46507,0.64286,0.46667,0.56281,?,?,0.33654,No
0.20327,0.18865,0.41998,0.32671999999999995,0.57143,?,?,0.33986,0.36833,?,No
0.0244,?,0.29844,0.22874,0.28570999999999996,?,0.37251999999999996,0.36211,0.36876,0.38461999999999996,No
0.21802,0.14839000000000002,0.49700000000000005,0.425,0.57143,0.46667,0.42513,?,0.40873000000000004,?,No
?,0.15682000000000001,?,0.38049,?,0.4,0.41952,0.40131999999999995,?,0.42756000000000005,No
0.28649,?,0.42844,0.36107,?,?,0.39709,0.32699,0.36616,0.29936,No
0.1385,?,?,0.26947,0.5,0.33333,?,?,0.37944,0.30513,No
?,0.26999,0.55178,0.36641999999999997,?,0.46667,0.50827,0.44559,0.48102,?,No
0.08524,0.27879,0.39015,0.29196,0.57143,0.6,0.423,0.35709,0.39405,?,No
0.18433,0.22225,0.47023000000000004,0.31648000000000004,0.57143,0.4,0.47778999999999994,?,0.43756999999999996,0.47436000000000006,No
?,0.13421,?,0.1966,0.57143,0.33333,0.44697,0.29108,0.37704,0.3609,No
0.09571,0.2551,?,?,0.5,?,0.3972,0.34765999999999997,0.37566,0.38845999999999997,No
0.17376,0.18536,?,0.25029,0.42857,?,0.47913999999999995,0.37315,0.43206000000000006,0.38782,No
0.31156999999999996,0.20761,0.41544,0.39371,0.42857,0.46667,0.3654,0.37742,0.37185,0.35128000000000004,Yes
0.27253,0.1349,?,0.29453,0.57143,0.26666999999999996,0.51918,0.40156,?,0.3,No
0.13146,0.20096,0.33766999999999997,0.23995,0.42857,0.4,0.35989,?,?,?,No
?,?,0.33134,?,0.64286,?,0.35170999999999997,?,0.31959,0.39103000000000004,No
?,0.07744,0.42095,0.25527,0.42857,0.26666999999999996,0.35434,0.27205,0.31774,0.30769,No
0.17948,0.14595,0.43353,0.28431999999999996,?,?,?,0.34086,0.38391,0.32756,No
0.14854,0.24815,0.38451,0.27204,0.57143,0.4,?,0.36599,?,0.50256,No
0.1385,0.25708000000000003,0.37105,?,0.71429,0.66667,?,0.39357,?,?,No
?,0.15207,0.37338000000000005,0.30446,0.5,0.33333,0.37888,?,0.35567,0.32244,No
0.10178999999999999,0.22673000000000001,0.35229,0.27783,0.42857,0.33333,0.36549,?,0.34744,0.28718,No
0.11596,0.26649,0.50857,0.31172,0.5,0.33333,0.47671,0.3854,0.43632,0.37564000000000003,No
?,0.37046,0.41045,0.31473,?,0.46667,0.34763,0.35328000000000004,0.35113,?,No
0.3579,0.21994,0.51595,0.44663,0.64286,0.66667,0.44082,0.34249,0.39713000000000004,0.46731000000000006,No
0.13517,0.25090999999999997,0.53567,0.29593,?,?,0.49831000000000003,0.38823,0.44942,0.39551,No
0.28941,0.07372999999999999,0.5371,?,0.57143,0.33333,0.50115,0.37059000000000003,0.44292,?,No
?,0.11575999999999999,0.5885699999999999,0.39116999999999996,0.64286,?,0.48412,0.40095,0.44746,?,No
?,?,?,0.36791999999999997,0.57143,0.46667,0.53225,0.39128,0.46935,0.4141,No
0.16124000000000002,?,0.42198,?,0.5,?,0.44569,?,0.42338000000000003,0.54808,No
0.1125,0.20881999999999998,0.3775,?,0.5,?,0.39538,0.33497,0.36887,0.36282,No
0.23183,0.13241,0.41343,0.29441999999999996,?,0.46667,0.41538,0.38264000000000004,0.40155,0.39744,No
0.17281,0.09504,?,0.21484,?,0.33333,?,0.2367,0.29043,0.22949,No
0.2378,?,0.49867,?,?,0.46667,0.48395,0.41011000000000003,0.45155,?,No
?,0.27338,0.35533000000000003,?,0.57143,0.46667,0.40484000000000003,?,?,0.52756,No
0.16143,0.19977,0.40775,0.32206,0.5,?,?,0.37995999999999996,0.38616999999999996,?,No
0.10101,0.26136,0.35267,0.28478000000000003,0.5,0.4,0.41648999999999997,?,0.39137,0.42563999999999996,No
0.1797,0.23473000000000002,?,0.34205,0.57143,0.4,0.48061000000000004,?,0.43651,?,No
0.3145,0.14499,0.43466000000000005,?,?,0.66667,0.39863000000000004,0.30685999999999997,0.35781999999999997,0.39166999999999996,No
0.25995,0.4679,0.60392,0.47558,0.5,?,?,0.5264300000000001,0.54595,0.33654,No
?,?,0.31454,0.24004,0.64286,0.46667,?,0.3357,?,0.50385,No
0.13710999999999998,?,0.35913,0.2956,0.42857,0.26666999999999996,0.3931,0.36532,?,0.31474,No
?,0.35844000000000004,0.60229,0.47828999999999994,0.57143,0.46667,0.51175,?,0.49322,0.44678999999999996,No
0.26527,?,0.53147,0.48836999999999997,0.57143,0.53333,?,0.43395,0.41722,0.39936,No
0.0811,?,0.20128,0.15004,0.14286,0.2,?,0.31083,0.3233,?,No
